,mac,rssi,timestamp,name,seq,scanner_ip
23062,79:03:7c:09:8f:9c,-65,1741727883998,Unknown,40355,10.26.2.134
23063,77:bc:a9:66:ff:e2,-71,1741727884177,Unknown,39559,10.26.2.133
23064,79:03:7c:09:8f:9c,-70,1741727883633,Unknown,39493,10.26.2.131
23065,77:bc:a9:66:ff:e2,-72,1741727884001,Unknown,40356,10.26.2.134
23066,40:e0:82:56:b4:ca,-67,1741727883636,Unknown,39494,10.26.2.131
23067,4c:4f:28:51:aa:5c,-67,1741727884070,Unknown,40939,10.26.2.166
23068,77:bc:a9:66:ff:e2,-57,1741727883642,Unknown,39495,10.26.2.131
23069,40:e0:82:56:b4:ca,-70,1741727884072,Unknown,40940,10.26.2.166
23070,77:bc:a9:66:ff:e2,-67,1741727884076,Unknown,40941,10.26.2.166
23071,6b:39:48:3c:55:5b,-66,1741727883780,Unknown,39527,10.26.2.196
23072,79:9b:16:0b:1e:30,-71,1741727884241,Unknown,39560,10.26.2.133
23073,7f:5c:7c:60:b2:fa,-78,1741727883781,Unknown,39528,10.26.2.196
23074,dc:c2:d1:51:c8:09,-60,1741727884259,Unknown,39561,10.26.2.133
23075,dc:c2:d1:51:c8:09,-67,1741727883803,Unknown,39529,10.26.2.196
23076,dc:c2:d1:51:c8:09,-61,1741727884089,Unknown,40357,10.26.2.134
23077,6b:39:48:3c:55:5b,-66,1741727883780,Unknown,39527,10.26.2.196
23078,38:68:a4:a1:6f:8f,-85,1741727883805,Unknown,39530,10.26.2.196
23079,5b:c6:bf:32:be:cc,-55,1741727884096,Unknown,40358,10.26.2.134
23080,63:ab:84:05:10:6f,-55,1741727883807,Unknown,39531,10.26.2.196
23081,79:9b:16:0b:1e:30,-65,1741727883717,Unknown,39496,10.26.2.131
23082,dc:c2:d1:51:c8:09,-61,1741727883720,Unknown,39497,10.26.2.131
23083,5b:c6:bf:32:be:cc,-71,1741727883810,Unknown,39532,10.26.2.196
23084,63:ab:84:05:10:6f,-63,1741727884264,Unknown,39562,10.26.2.133
23085,53:18:3d:ff:31:f6,-77,1741727883731,Unknown,39498,10.26.2.131
23086,5b:c6:bf:32:be:cc,-58,1741727883734,Unknown,39499,10.26.2.131
23087,53:18:3d:ff:31:f6,-62,1741727884266,Unknown,39563,10.26.2.133
23088,61:05:61:7a:46:0c,-72,1741727884268,Unknown,39564,10.26.2.133
23089,5b:c6:bf:32:be:cc,-62,1741727884270,Unknown,39565,10.26.2.133
23090,07:75:e9:d5:4a:d5,-87,1741727884278,Unknown,39566,10.26.2.133
23091,79:9b:16:0b:1e:30,-68,1741727884143,Unknown,40942,10.26.2.166
23092,dc:c2:d1:51:c8:09,-61,1741727884162,Unknown,40943,10.26.2.166
23093,63:ab:84:05:10:6f,-67,1741727884166,Unknown,40944,10.26.2.166
23094,53:18:3d:ff:31:f6,-67,1741727884169,Unknown,40945,10.26.2.166
23095,61:05:61:7a:46:0c,-67,1741727884171,Unknown,40946,10.26.2.166
23096,5b:c6:bf:32:be:cc,-68,1741727884172,Unknown,40947,10.26.2.166
23097,79:03:7c:09:8f:9c,-68,1741727884351,Unknown,39567,10.26.2.133
23098,ed:b7:e1:87:bf:3f,-69,1741727884173,Unknown,40359,10.26.2.134
23099,51:02:11:6a:65:e4,-84,1741727884372,Unknown,39568,10.26.2.133
23100,79:03:7c:09:8f:9c,-68,1741727884351,Unknown,39567,10.26.2.133
23101,ed:b7:e1:87:bf:3f,-69,1741727884173,Unknown,40359,10.26.2.134
23102,51:02:11:6a:65:e4,-84,1741727884372,Unknown,39568,10.26.2.133
23103,ed:b7:e1:87:bf:3f,-67,1741727883811,Unknown,39500,10.26.2.131
23104,6e:b6:12:49:04:9c,-89,1741727883824,Unknown,39501,10.26.2.131
23105,3b:ba:e2:04:34:1c,-84,1741727884273,Unknown,40948,10.26.2.166
23106,ed:b7:e1:87:bf:3f,-65,1741727883886,Unknown,39533,10.26.2.196
23107,4c:4f:28:51:aa:5c,-64,1741727884282,Unknown,40360,10.26.2.134
23108,63:72:28:10:a0:c4,-88,1741727883916,Unknown,39502,10.26.2.131
23109,6b:39:48:3c:55:5b,-70,1741727884457,Unknown,39569,10.26.2.133
23110,4c:4f:28:51:aa:5c,-64,1741727884282,Unknown,40360,10.26.2.134
23111,63:72:28:10:a0:c4,-88,1741727883916,Unknown,39502,10.26.2.131
23112,6b:39:48:3c:55:5b,-70,1741727884457,Unknown,39569,10.26.2.133
23113,6b:39:48:3c:55:5b,-75,1741727884287,Unknown,40361,10.26.2.134
23114,43:73:12:9f:44:bc,-87,1741727884469,Unknown,39570,10.26.2.133
23115,12:8c:1b:8b:d2:fb,-82,1741727884353,Unknown,40949,10.26.2.166
23116,5b:c6:bf:32:be:cc,-58,1741727884289,Unknown,40362,10.26.2.134
23117,6b:39:48:3c:55:5b,-75,1741727884287,Unknown,40361,10.26.2.134
23118,5b:c6:bf:32:be:cc,-58,1741727884289,Unknown,40362,10.26.2.134
23119,43:73:12:9f:44:bc,-87,1741727884469,Unknown,39570,10.26.2.133
23120,12:8c:1b:8b:d2:fb,-82,1741727884353,Unknown,40949,10.26.2.166
23121,6b:39:48:3c:55:5b,-65,1741727884356,Unknown,40950,10.26.2.166
23122,65:cb:df:35:93:7a,-56,1741727884303,Unknown,40363,10.26.2.134
23123,49:cd:60:a6:b1:c5,-65,1741727884304,Unknown,40364,10.26.2.134
23124,65:cb:df:35:93:7a,-64,1741727884472,Unknown,39571,10.26.2.133
23125,5a:e0:43:b4:79:2e,-53,1741727884308,Unknown,40365,10.26.2.134
23126,4f:a5:8a:cb:af:89,-67,1741727884474,Unknown,39572,10.26.2.133
23127,1a:ea:af:d3:56:ef,-87,1741727884358,Unknown,40951,10.26.2.166
23128,65:cb:df:35:93:7a,-60,1741727884375,Unknown,40952,10.26.2.166
23129,4f:a5:8a:cb:af:89,-73,1741727884377,Unknown,40953,10.26.2.166
23130,5a:e0:43:b4:79:2e,-70,1741727884380,Unknown,40954,10.26.2.166
23131,61:05:61:7a:46:0c,-56,1741727884376,Unknown,40366,10.26.2.134
23132,e8:2d:2f:7e:34:f9,-66,1741727884467,Unknown,40955,10.26.2.166
23133,57:9a:5b:84:96:c1,-58,1741727884381,Unknown,40367,10.26.2.134
23134,58:90:18:81:17:59,-77,1741727884385,Unknown,40368,10.26.2.134
23135,61:05:61:7a:46:0c,-65,1741727884020,Unknown,39503,10.26.2.131
23136,61:05:61:7a:46:0c,-56,1741727884376,Unknown,40366,10.26.2.134
23137,e8:2d:2f:7e:34:f9,-66,1741727884467,Unknown,40955,10.26.2.166
23138,57:9a:5b:84:96:c1,-58,1741727884381,Unknown,40367,10.26.2.134
23139,58:90:18:81:17:59,-77,1741727884385,Unknown,40368,10.26.2.134
23140,61:05:61:7a:46:0c,-65,1741727884020,Unknown,39503,10.26.2.131
23141,61:05:61:7a:46:0c,-65,1741727884096,Unknown,39534,10.26.2.196
23142,57:9a:5b:84:96:c1,-65,1741727884024,Unknown,39504,10.26.2.131
23143,e8:2d:2f:7e:34:f9,-52,1741727884394,Unknown,40369,10.26.2.134
23144,58:90:18:81:17:59,-67,1741727884027,Unknown,39505,10.26.2.131
23145,23:ec:9c:a8:32:7b,-82,1741727884404,Unknown,40370,10.26.2.134
23146,57:9a:5b:84:96:c1,-65,1741727884097,Unknown,39535,10.26.2.196
23147,e8:2d:2f:7e:34:f9,-64,1741727884032,Unknown,39506,10.26.2.131
23148,e8:2d:2f:7e:34:f9,-68,1741727884108,Unknown,39536,10.26.2.196
23149,58:90:18:81:17:59,-70,1741727884555,Unknown,39573,10.26.2.133
23150,4a:0a:0a:7e:8e:17,-88,1741727884117,Unknown,39537,10.26.2.196
23151,c1:06:9c:02:4d:2d,-82,1741727884410,Unknown,40371,10.26.2.134
23152,23:ec:9c:a8:32:7b,-84,1741727884119,Unknown,39538,10.26.2.196
23153,e8:2d:2f:7e:34:f9,-67,1741727884564,Unknown,39574,10.26.2.133
23154,51:02:11:6a:65:e4,-84,1741727884484,Unknown,40956,10.26.2.166
23155,b0:f8:93:51:65:34,-77,1741727884659,Unknown,39575,10.26.2.133
23156,4f:a5:8a:cb:af:89,-73,1741727884490,Unknown,40372,10.26.2.134
23157,4f:a5:8a:cb:af:89,-73,1741727884490,Unknown,40372,10.26.2.134
23158,28:62:7f:db:04:6c,-85,1741727884674,Unknown,39576,10.26.2.133
23159,23:ec:9c:a8:32:7b,-87,1741727884581,Unknown,40957,10.26.2.166
23160,12:8c:1b:8b:d2:fb,-88,1741727884495,Unknown,40373,10.26.2.134
23161,80:c3:ba:12:24:13,-64,1741727884510,SW02,40374,10.26.2.134
23162,79:92:7e:cb:3f:eb,-67,1741727884658,Unknown,40958,10.26.2.166
23163,f9:24:c1:85:e9:9d,-88,1741727884753,Unknown,39577,10.26.2.133
23164,62:92:a5:3f:51:81,-89,1741727884585,Jabra Evolve2 85,40375,10.26.2.134
23165,79:92:7e:cb:3f:eb,-64,1741727884756,Unknown,39578,10.26.2.133
23166,7d:ef:fe:22:87:51,-68,1741727884662,Unknown,40959,10.26.2.166
23167,7d:ef:fe:22:87:51,-65,1741727884759,Unknown,39579,10.26.2.133
23168,79:92:7e:cb:3f:eb,-55,1741727884587,Unknown,40376,10.26.2.134
23169,6f:fd:ff:6c:8a:21,-76,1741727884774,Unknown,39580,10.26.2.133
23170,7d:ef:fe:22:87:51,-60,1741727884590,Unknown,40377,10.26.2.134
23171,6f:fd:ff:6c:8a:21,-73,1741727884672,LE-Bose NC 700 HP,40960,10.26.2.166
23172,79:92:7e:cb:3f:eb,-71,1741727884224,Unknown,39507,10.26.2.131
23173,7d:ef:fe:22:87:51,-72,1741727884227,Unknown,39508,10.26.2.131
23174,79:92:7e:cb:3f:eb,-55,1741727884587,Unknown,40376,10.26.2.134
23175,7d:ef:fe:22:87:51,-65,1741727884759,Unknown,39579,10.26.2.133
23176,6f:fd:ff:6c:8a:21,-87,1741727884242,Unknown,39509,10.26.2.131
23177,6f:fd:ff:6c:8a:21,-64,1741727884599,LE-Bose NC 700 HP,40378,10.26.2.134
23178,c1:06:9c:02:4d:2d,-81,1741727884249,Unknown,39510,10.26.2.131
23179,28:62:7f:db:04:6c,-84,1741727884250,Unknown,39511,10.26.2.131
23180,79:92:7e:cb:3f:eb,-86,1741727884043,Unknown,39539,10.26.2.196
23181,7d:ef:fe:22:87:51,-86,1741727884046,Unknown,39540,10.26.2.196
23182,12:8c:1b:8b:d2:fb,-90,1741727884051,Unknown,39541,10.26.2.196
23183,6f:fd:ff:6c:8a:21,-74,1741727884056,LE-Bose NC 700 HP,39542,10.26.2.196
23184,c1:06:9c:02:4d:2d,-81,1741727884065,Unknown,39543,10.26.2.196
23185,12:8c:1b:8b:d2:fb,-83,1741727884341,Unknown,39512,10.26.2.131
23186,51:02:11:6a:65:e4,-84,1741727884159,Unknown,39544,10.26.2.196
23187,23:ec:9c:a8:32:7b,-81,1741727884354,Unknown,39513,10.26.2.131
23188,40:bb:ce:a2:7b:fe,-77,1741727884858,3d0dc6dc,39581,10.26.2.133
23189,1e:ad:f0:ed:8c:fa,-85,1741727884694,Unknown,40379,10.26.2.134
23190,a8:a2:37:7c:50:11,-86,1741727884713,[LG] webOS TV UQ8000AUB,40380,10.26.2.134
23191,a8:a2:37:7c:50:11,-86,1741727884713,[LG] webOS TV UQ8000AUB,40380,10.26.2.134
23192,53:df:41:06:3b:b4,-70,1741727884980,Unknown,39582,10.26.2.133
23193,53:df:41:06:3b:b4,-65,1741727884808,Unknown,40381,10.26.2.134
23194,40:bb:ce:a2:7b:fe,-82,1741727884815,3d0dc6dc,40382,10.26.2.134
23195,53:df:41:06:3b:b4,-75,1741727884448,Unknown,39514,10.26.2.131
23196,40:bb:ce:a2:7b:fe,-82,1741727884815,3d0dc6dc,40382,10.26.2.134
23197,53:df:41:06:3b:b4,-75,1741727884448,Unknown,39514,10.26.2.131
23198,40:bb:ce:a2:7b:fe,-83,1741727884857,3d0dc6dc,40961,10.26.2.166
23199,40:bb:ce:a2:7b:fe,-83,1741727884857,3d0dc6dc,40961,10.26.2.166
23200,53:df:41:06:3b:b4,-64,1741727884266,Unknown,39545,10.26.2.196
23201,2b:87:2f:f0:b2:a8,-90,1741727884859,Unknown,40962,10.26.2.166
23202,7f:5c:7c:60:b2:fa,-82,1741727884450,Unknown,39515,10.26.2.131
23203,53:df:41:06:3b:b4,-75,1741727884883,Unknown,40963,10.26.2.166
23204,7f:5c:7c:60:b2:fa,-79,1741727884268,Unknown,39546,10.26.2.196
23205,00:56:63:09:a0:18,-90,1741727884887,Unknown,40964,10.26.2.166
23206,40:bb:ce:a2:7b:fe,-80,1741727884277,3d0dc6dc,39547,10.26.2.196
23207,23:ec:9c:a8:32:7b,-84,1741727884281,Unknown,39548,10.26.2.196
23208,80:c3:ba:12:24:13,-66,1741727884342,Unknown,39549,10.26.2.196
23209,b0:f8:93:51:65:34,-80,1741727884358,Unknown,39550,10.26.2.196
23210,51:02:11:6a:65:e4,-88,1741727884524,Unknown,39516,10.26.2.131
23211,fe:bd:65:5d:62:a1,-78,1741727885079,Unknown,39583,10.26.2.133
23212,b0:f8:93:51:65:34,-87,1741727884540,Unknown,39517,10.26.2.131
23213,79:9b:16:0b:1e:30,-74,1741727884361,Unknown,39551,10.26.2.196
23214,fe:bd:65:5d:62:a1,-80,1741727884365,Unknown,39552,10.26.2.196
23215,b0:f8:93:51:65:34,-76,1741727884901,Unknown,40383,10.26.2.134
23216,53:18:3d:ff:31:f6,-60,1741727884369,Unknown,39553,10.26.2.196
23217,79:9b:16:0b:1e:30,-62,1741727884903,Unknown,40384,10.26.2.134
23218,79:9b:16:0b:1e:30,-74,1741727884361,Unknown,39551,10.26.2.196
23219,fe:bd:65:5d:62:a1,-80,1741727884365,Unknown,39552,10.26.2.196
23220,63:ab:84:05:10:6f,-78,1741727884371,Unknown,39554,10.26.2.196
23221,53:18:3d:ff:31:f6,-60,1741727884369,Unknown,39553,10.26.2.196
23222,b0:f8:93:51:65:34,-76,1741727884901,Unknown,40383,10.26.2.134
23223,79:9b:16:0b:1e:30,-62,1741727884903,Unknown,40384,10.26.2.134
23224,63:ab:84:05:10:6f,-78,1741727884371,Unknown,39554,10.26.2.196
23225,79:9b:16:0b:1e:30,-68,1741727884543,Unknown,39518,10.26.2.131
23226,fe:bd:65:5d:62:a1,-74,1741727884905,Unknown,40385,10.26.2.134
23227,fe:bd:65:5d:62:a1,-75,1741727884544,Unknown,39519,10.26.2.131
23228,4c:4f:28:51:aa:5c,-69,1741727884559,Unknown,39520,10.26.2.131
23229,63:ab:84:05:10:6f,-56,1741727884914,Unknown,40386,10.26.2.134
23230,61:05:61:7a:46:0c,-66,1741727884563,Unknown,39521,10.26.2.131
23231,1f:57:36:31:3e:38,-92,1741727884958,Unknown,40965,10.26.2.166
23232,79:03:7c:09:8f:9c,-69,1741727884925,Unknown,40387,10.26.2.134
23233,79:03:7c:09:8f:9c,-66,1741727884565,Unknown,39522,10.26.2.131
23234,fe:bd:65:5d:62:a1,-76,1741727884981,Unknown,40966,10.26.2.166
23235,0f:6e:aa:e9:e5:34,-93,1741727884998,Unknown,40967,10.26.2.166
23236,58:90:18:81:17:59,-67,1741727885173,Unknown,39584,10.26.2.133
23237,58:90:18:81:17:59,-85,1741727885083,Unknown,40968,10.26.2.166
23238,34:10:4a:7e:96:a6,-88,1741727885013,Unknown,40388,10.26.2.134
23239,c1:06:9c:02:4d:2d,-84,1741727885180,Unknown,39585,10.26.2.133
23240,12:8c:1b:8b:d2:fb,-85,1741727885182,Unknown,39586,10.26.2.133
23241,58:90:18:81:17:59,-64,1741727884446,Unknown,39555,10.26.2.196
23242,b8:bc:5b:72:2b:0f,-88,1741727884461,Unknown,39556,10.26.2.196
23243,5b:c6:bf:32:be:cc,-63,1741727884480,Unknown,39557,10.26.2.196
23244,12:8c:1b:8b:d2:fb,-80,1741727885084,Unknown,40969,10.26.2.166
23245,5b:c6:bf:32:be:cc,-65,1741727885095,Unknown,40970,10.26.2.166
23246,12:8c:1b:8b:d2:fb,-80,1741727885084,Unknown,40969,10.26.2.166
23247,5b:c6:bf:32:be:cc,-65,1741727885095,Unknown,40970,10.26.2.166
23248,40:bb:ce:a2:7b:fe,-78,1741727885266,3d0dc6dc,39587,10.26.2.133
23249,39:ed:c3:aa:06:c4,-85,1741727885095,Unknown,40389,10.26.2.134
23250,39:ed:c3:aa:06:c4,-84,1741727884734,Unknown,39523,10.26.2.131
23251,40:e0:82:56:b4:ca,-61,1741727885112,Unknown,40390,10.26.2.134
23252,4c:4f:28:51:aa:5c,-56,1741727885277,Unknown,39588,10.26.2.133
23253,63:72:28:10:a0:c4,-87,1741727885283,Unknown,39589,10.26.2.133
23254,40:bb:ce:a2:7b:fe,-76,1741727884740,3d0dc6dc,39524,10.26.2.131
23255,40:e0:82:56:b4:ca,-60,1741727885285,Unknown,39590,10.26.2.133
23256,79:03:7c:09:8f:9c,-73,1741727885287,Unknown,39591,10.26.2.133
23257,4c:4f:28:51:aa:5c,-55,1741727884558,Unknown,39558,10.26.2.196
23258,40:bb:ce:a2:7b:fe,-76,1741727884740,3d0dc6dc,39524,10.26.2.131
23259,5a:e0:43:b4:79:2e,-65,1741727885291,Unknown,39592,10.26.2.133
23260,6b:39:48:3c:55:5b,-61,1741727884565,Unknown,39559,10.26.2.196
23261,3c:54:fa:51:6d:83,-91,1741727885162,Unknown,40971,10.26.2.166
23262,6b:39:48:3c:55:5b,-72,1741727884741,Unknown,39525,10.26.2.131
23263,63:72:28:10:a0:c4,-86,1741727884747,Unknown,39526,10.26.2.131
23264,4c:4f:28:51:aa:5c,-61,1741727885180,Unknown,40972,10.26.2.166
23265,44:5e:cd:0f:db:41,-67,1741727885124,Razer Stereo,40391,10.26.2.134
23266,77:bc:a9:66:ff:e2,-80,1741727884569,Unknown,39560,10.26.2.196
23267,77:bc:a9:66:ff:e2,-60,1741727884751,Unknown,39527,10.26.2.131
23268,77:bc:a9:66:ff:e2,-66,1741727885182,Unknown,40973,10.26.2.166
23269,40:e0:82:56:b4:ca,-72,1741727885185,Unknown,40974,10.26.2.166
23270,79:03:7c:09:8f:9c,-60,1741727885188,Unknown,40975,10.26.2.166
23271,40:e0:82:56:b4:ca,-69,1741727884753,Unknown,39528,10.26.2.131
23272,5a:e0:43:b4:79:2e,-66,1741727885194,Unknown,40976,10.26.2.166
23273,40:e0:82:56:b4:ca,-61,1741727884572,Unknown,39561,10.26.2.196
23274,79:03:7c:09:8f:9c,-60,1741727884579,Unknown,39562,10.26.2.196
23275,5a:e0:43:b4:79:2e,-68,1741727884581,Unknown,39563,10.26.2.196
23276,5a:e0:43:b4:79:2e,-64,1741727884762,Unknown,39529,10.26.2.131
23277,44:5e:cd:0f:db:41,-74,1741727884764,Razer Stereo,39530,10.26.2.131
23278,61:05:61:7a:46:0c,-62,1741727884652,Unknown,39564,10.26.2.196
23279,61:fd:fa:88:72:70,-65,1741727884659,Unknown,39565,10.26.2.196
23280,57:58:9d:76:05:c3,-71,1741727884686,Unknown,39566,10.26.2.196
23281,52:c3:88:1d:6d:a3,-86,1741727885363,Unknown,39593,10.26.2.133
23282,58:90:18:81:17:59,-71,1741727884839,Unknown,39531,10.26.2.131
23283,61:05:61:7a:46:0c,-62,1741727884652,Unknown,39564,10.26.2.196
23284,61:fd:fa:88:72:70,-65,1741727884659,Unknown,39565,10.26.2.196
23285,57:58:9d:76:05:c3,-71,1741727884686,Unknown,39566,10.26.2.196
23286,61:fd:fa:88:72:70,-68,1741727884843,Unknown,39532,10.26.2.131
23287,52:c3:88:1d:6d:a3,-86,1741727885363,Unknown,39593,10.26.2.133
23288,53:18:3d:ff:31:f6,-78,1741727885364,Unknown,39594,10.26.2.133
23289,58:90:18:81:17:59,-71,1741727884839,Unknown,39531,10.26.2.131
23290,61:05:61:7a:46:0c,-62,1741727885367,Unknown,39595,10.26.2.133
23291,57:9a:5b:84:96:c1,-69,1741727885370,Unknown,39596,10.26.2.133
23292,61:fd:fa:88:72:70,-79,1741727885373,Unknown,39597,10.26.2.133
23293,5b:c6:bf:32:be:cc,-58,1741727884845,Unknown,39533,10.26.2.131
23294,39:ed:c3:aa:06:c4,-87,1741727885471,Unknown,39598,10.26.2.133
23295,40:e0:82:56:b4:ca,-61,1741727885296,Unknown,40392,10.26.2.134
23296,44:5e:cd:0f:db:41,-65,1741727885488,Razer Stereo,39599,10.26.2.133
23297,79:92:7e:cb:3f:eb,-63,1741727885493,Unknown,39600,10.26.2.133
23298,80:c3:ba:12:24:13,-66,1741727885501,SW02,39601,10.26.2.133
23299,04:0c:6e:43:b6:ff,-90,1741727885367,Unknown,40977,10.26.2.166
23300,80:c3:ba:12:24:13,-61,1741727884972,SW02,39534,10.26.2.131
23301,12:bb:a1:50:ec:95,-84,1741727885371,Unknown,40978,10.26.2.166
23302,79:03:7c:09:8f:9c,-69,1741727885306,Unknown,40393,10.26.2.134
23303,44:5e:cd:0f:db:41,-65,1741727885488,Razer Stereo,39599,10.26.2.133
23304,79:92:7e:cb:3f:eb,-63,1741727885493,Unknown,39600,10.26.2.133
23305,80:c3:ba:12:24:13,-66,1741727885501,SW02,39601,10.26.2.133
23306,04:0c:6e:43:b6:ff,-90,1741727885367,Unknown,40977,10.26.2.166
23307,12:bb:a1:50:ec:95,-84,1741727885371,Unknown,40978,10.26.2.166
23308,80:c3:ba:12:24:13,-61,1741727884972,SW02,39534,10.26.2.131
23309,79:03:7c:09:8f:9c,-69,1741727885306,Unknown,40393,10.26.2.134
23310,44:5e:cd:0f:db:41,-71,1741727885318,Razer Stereo,40394,10.26.2.134
23311,44:5e:cd:0f:db:41,-65,1741727885391,Razer Stereo,40979,10.26.2.166
23312,c1:06:9c:02:4d:2d,-84,1741727885321,Unknown,40395,10.26.2.134
23313,79:92:7e:cb:3f:eb,-59,1741727885323,Unknown,40396,10.26.2.134
23314,44:5e:cd:0f:db:41,-71,1741727885318,Razer Stereo,40394,10.26.2.134
23315,79:92:7e:cb:3f:eb,-59,1741727885323,Unknown,40396,10.26.2.134
23316,79:92:7e:cb:3f:eb,-75,1741727885396,Unknown,40980,10.26.2.166
23317,80:c3:ba:12:24:13,-70,1741727885403,SW02,40981,10.26.2.166
23318,d9:c3:20:05:1d:d0,-61,1741727885574,Unknown,39602,10.26.2.133
23319,d9:c3:20:05:1d:d0,-57,1741727884861,Unknown,39567,10.26.2.196
23320,49:cd:60:a6:b1:c5,-61,1741727884867,Unknown,39568,10.26.2.196
23321,49:cd:60:a6:b1:c5,-60,1741727885576,Unknown,39603,10.26.2.133
23322,65:cb:df:35:93:7a,-56,1741727884883,Unknown,39569,10.26.2.196
23323,49:cd:60:a6:b1:c5,-72,1741727885044,Unknown,39535,10.26.2.131
23324,7d:ef:fe:22:87:51,-64,1741727885581,Unknown,39604,10.26.2.133
23325,4f:a5:8a:cb:af:89,-68,1741727884885,Unknown,39570,10.26.2.196
23326,65:cb:df:35:93:7a,-63,1741727885595,Unknown,39605,10.26.2.133
23327,d9:c3:20:05:1d:d0,-60,1741727885398,Unknown,40397,10.26.2.134
23328,12:bb:a1:50:ec:95,-82,1741727885400,Unknown,40398,10.26.2.134
23329,65:cb:df:35:93:7a,-61,1741727885063,Unknown,39536,10.26.2.131
23330,7d:ef:fe:22:87:51,-64,1741727885581,Unknown,39604,10.26.2.133
23331,4f:a5:8a:cb:af:89,-73,1741727885597,Unknown,39606,10.26.2.133
23332,d9:c3:20:05:1d:d0,-69,1741727885477,Unknown,40982,10.26.2.166
23333,49:cd:60:a6:b1:c5,-71,1741727885478,Unknown,40983,10.26.2.166
23334,49:cd:60:a6:b1:c5,-64,1741727885404,Unknown,40399,10.26.2.134
23335,4f:a5:8a:cb:af:89,-71,1741727885065,Unknown,39537,10.26.2.131
23336,7d:ef:fe:22:87:51,-59,1741727885411,Unknown,40400,10.26.2.134
23337,65:cb:df:35:93:7a,-56,1741727885425,Unknown,40401,10.26.2.134
23338,7d:ef:fe:22:87:51,-66,1741727885484,Unknown,40984,10.26.2.166
23339,4f:a5:8a:cb:af:89,-79,1741727885427,Unknown,40402,10.26.2.134
23340,65:cb:df:35:93:7a,-57,1741727885498,Unknown,40985,10.26.2.166
23341,4f:a5:8a:cb:af:89,-69,1741727885500,Unknown,40986,10.26.2.166
23342,80:c3:ba:12:24:13,-78,1741727885434,SW02,40403,10.26.2.134
23343,44:5e:cd:0f:db:41,-65,1741727884988,Razer Stereo,39571,10.26.2.196
23344,39:ed:c3:aa:06:c4,-85,1741727885508,Unknown,40404,10.26.2.134
23345,22:92:d6:bc:87:84,-84,1741727885671,Unknown,39607,10.26.2.133
23346,44:5e:cd:0f:db:41,-67,1741727885177,Razer Stereo,39538,10.26.2.131
23347,39:ed:c3:aa:06:c4,-85,1741727885508,Unknown,40404,10.26.2.134
23348,22:92:d6:bc:87:84,-84,1741727885671,Unknown,39607,10.26.2.133
23349,44:5e:cd:0f:db:41,-67,1741727885177,Razer Stereo,39538,10.26.2.131
23350,6b:1e:4f:4d:fa:64,-87,1741727885587,Unknown,40987,10.26.2.166
23351,c1:06:9c:02:4d:2d,-81,1741727885180,Unknown,39539,10.26.2.131
23352,ea:da:2f:b1:7f:02,-92,1741727885778,Unknown,39608,10.26.2.133
23353,0d:68:5c:68:2d:e6,-87,1741727885619,Unknown,40405,10.26.2.134
23354,c1:06:9c:02:4d:2d,-81,1741727885065,Unknown,39572,10.26.2.196
23355,65:cb:df:35:93:7a,-61,1741727885067,Unknown,39573,10.26.2.196
23356,40:bb:ce:a2:7b:fe,-82,1741727885086,3d0dc6dc,39574,10.26.2.196
23357,65:cb:df:35:93:7a,-62,1741727885247,Unknown,39540,10.26.2.131
23358,39:ed:c3:aa:06:c4,-91,1741727885253,Unknown,39541,10.26.2.131
23359,40:bb:ce:a2:7b:fe,-79,1741727885268,3d0dc6dc,39542,10.26.2.131
23360,40:bb:ce:a2:7b:fe,-82,1741727885086,3d0dc6dc,39574,10.26.2.196
23361,65:cb:df:35:93:7a,-62,1741727885247,Unknown,39540,10.26.2.131
23362,39:ed:c3:aa:06:c4,-91,1741727885253,Unknown,39541,10.26.2.131
23363,40:bb:ce:a2:7b:fe,-79,1741727885268,3d0dc6dc,39542,10.26.2.131
23364,53:df:41:06:3b:b4,-76,1741727885738,Unknown,40406,10.26.2.134
23365,80:c3:ba:12:24:13,-69,1741727885188,Unknown,39575,10.26.2.196
23366,53:df:41:06:3b:b4,-72,1741727885192,Unknown,39576,10.26.2.196
23367,53:df:41:06:3b:b4,-71,1741727885906,Unknown,39609,10.26.2.133
23368,80:c3:ba:12:24:13,-69,1741727885188,Unknown,39575,10.26.2.196
23369,53:df:41:06:3b:b4,-76,1741727885738,Unknown,40406,10.26.2.134
23370,53:df:41:06:3b:b4,-71,1741727885906,Unknown,39609,10.26.2.133
23371,53:df:41:06:3b:b4,-72,1741727885192,Unknown,39576,10.26.2.196
23372,63:ab:84:05:10:6f,-57,1741727885744,Unknown,40407,10.26.2.134
23373,7f:5c:7c:60:b2:fa,-86,1741727885908,Unknown,39610,10.26.2.133
23374,7f:5c:7c:60:b2:fa,-90,1741727885195,Unknown,39577,10.26.2.196
23375,79:9b:16:0b:1e:30,-65,1741727885745,Unknown,40408,10.26.2.134
23376,53:18:3d:ff:31:f6,-57,1741727885747,Unknown,40409,10.26.2.134
23377,63:ab:84:05:10:6f,-66,1741727885199,Unknown,39578,10.26.2.196
23378,79:9b:16:0b:1e:30,-76,1741727885202,Unknown,39579,10.26.2.196
23379,63:ab:84:05:10:6f,-62,1741727885911,Unknown,39611,10.26.2.133
23380,80:c3:ba:12:24:13,-70,1741727885361,Unknown,39543,10.26.2.131
